,rank,page,each_page_rank,keword,PC_search,Mobile_search,productId,title,lowPrice,highPrice,mallName,productGroup,productType,brand,maker,category1,category2,category3,category4,image
77,77,2,38,초파리,4290,17200,82662681904,친환경 헬버그 노래기 지네 거미 퇴치제 개미 진드기 퇴치약 날 초파리 진딧물 천연 모기약,7500,0,스마트한 농부,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8266268/82662681904.2.jpg
78,78,2,39,초파리,4290,17200,82570605691,파비 830ml 바퀴벌레 집거미 진드기 모기 지네 쌀 좀 애 먼지다듬이 바구미 초파리 구더기 뿌리파리 나방 유충 해충 톡톡이 하루살이 개미 퇴치 제거 약 노래기 살충제,14000,0,모두싹판다,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8257060/82570605691.2.jpg
79,79,2,40,초파리,4290,17200,81728810661,날파리없애는법 초파리 파리 나방파리 살충제/트랩 용품,4500,0,방역마트,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8172881/81728810661.1.jpg
80,80,3,1,초파리,4290,17200,24230498191,날파리트랩 - 사용 간편한 스프레이형 살충제,13900,0,에어파,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2423049/24230498191.jpg
81,81,3,2,초파리,4290,17200,24230498158,가정용살충제 - 안심 사용 국산 초파리 스프레이,13900,0,에어파,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2423049/24230498158.jpg
82,82,3,3,초파리,4290,17200,24230498224,초파리제거 - 지긋지긋한 초파리 박멸 스프레이,13900,0,에어파,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2423049/24230498224.jpg
83,83,3,4,초파리,4290,17200,82152824943,날파리 퇴치법 초파리 트랩모기 퇴치기 없애는법,9800,0,더베어리어스,일반상품,가격비교 비매칭 일반상품,,유니맥스이엔엘,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8215282/82152824943.5.jpg
84,84,3,5,초파리,4290,17200,23893617937,유한양행 해피홈 초파리제로 스프레이 290ml 2개,13770,0,옥션,일반상품,가격비교 비매칭 일반상품,유한양행,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2389361/23893617937.jpg
85,85,3,6,초파리,4290,17200,9925128857,초파리퇴치제-2개/날파리 파리약 집파리 음식물,11500,0,미소팜,일반상품,가격비교 비매칭 일반상품,일양약품,월드켐,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_9925128/9925128857.1.jpg
86,86,3,7,초파리,4290,17200,19300407735,초파리트랩(유인제+용기) 2개+ 초파리스프레이 1개,13900,0,11번가,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1930040/19300407735.jpg
87,87,3,8,초파리,4290,17200,81004091979,롱다운유제 연무제 연무기 연막기 개미퇴치법 날파리없애는법,40000,0,슈퍼푸드스토어,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8100409/81004091979.jpg
88,88,3,9,초파리,4290,17200,82497801546,날파리퇴치법 초파리없애는법 나방파리트랩,11500,0,아이조타,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8249780/82497801546.jpg
89,89,3,10,초파리,4290,17200,82124944494,람다킬MC 1리터 살충제 분무 바퀴벌레약 바퀴벌레없애는법 깔따구퇴치 날파리퇴치법,41400,0,제이큐,일반상품,가격비교 비매칭 일반상품,국보싸이언스,국보싸이언스,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8212494/82124944494.jpg
90,90,3,11,초파리,4290,17200,24101491074,킬파프 플라이케쳐 초파리트랩 15ml 초파리퇴치 ed01,4980,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2410149/24101491074.jpg
91,91,3,12,초파리,4290,17200,82629879190,구더기 콩벌레 귀뚜라미 쥐며느리 퇴치 공벌레 거미 노래기 잔류성 살충제 퇴치 날파리초파리,12000,0,싼타아이,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262987/82629879190.jpg
92,92,3,13,초파리,4290,17200,82458655037,집 날파리 퇴치법 퇴치제 제거제 화장실 나방 진드기 살충제 트랩 해충 싹 없애는 천연,6500,0,디코리스,일반상품,가격비교 비매칭 일반상품,유한양행,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245865/82458655037.1.jpg
93,93,3,14,초파리,4290,17200,82584843859,(오늘출발) 코바에가 호이호이 초파리 트랩 개입 선택,8500,0,와토몰,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258484/82584843859.1.jpg
94,94,3,15,초파리,4290,17200,19300787487,초파리트랩(유인제+용기) 2개+ 초파리스프레이 1개,12590,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1930078/19300787487.jpg
95,95,3,16,초파리,4290,17200,14029358150,거미 벼룩 빈대 날파리 약 해충 벅스올kill 500ml,7800,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1402935/14029358150.jpg
96,96,3,17,초파리,4290,17200,22792661401,무료배송 해피홈 제로 초파리 스프레이 290ml x 2개,11900,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2279266/22792661401.2.jpg
97,97,3,18,초파리,4290,17200,81453255860,독일DBK기술 바퀴/모기/날파리 살충제 울트라에어졸,5500,0,방역마트,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8145325/81453255860.jpg
98,98,3,19,초파리,4290,17200,80651350233,날파리 퇴치 초파리 퇴치법 나방 파리 화랑곡나방 없애는법 트랩,79000,0,퓨어비,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8065135/80651350233.jpg
99,99,3,20,초파리,4290,17200,19300830451,초파리트랩(유인제+용기) 2개+초파리스프레이 1개,12400,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1930083/19300830451.jpg
100,100,3,21,초파리,4290,17200,24103988717,DBK 킬파프 플라이캐쳐 초파리트랩 15mlx2 초파리퇴치 ed01,12650,0,G9,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2410398/24103988717.jpg
101,101,3,22,초파리,4290,17200,21241636798,홈키파 홈키파 초파리싹 290ml,5800,0,옥션,일반상품,가격비교 비매칭 일반상품,홈키파,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2124163/21241636798.jpg
102,102,3,23,초파리,4290,17200,82403751858,롱다운플러스 소독약(잔류성살충제 노린재 초파리 돈벌레 연막 셀프방역 베드버그약),33900,0,에어퓨,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8240375/82403751858.1.jpg
103,103,3,24,초파리,4290,17200,24100527227,킬파프 플라이캐쳐 초파리트랩 15mlx2 초파리퇴치 ed01,13060,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2410052/24100527227.jpg
104,104,3,25,초파리,4290,17200,82523228057,리빙굿 초파리 트랩 벌레퇴치 날파리없애는법,1600,0,금토일샵,일반상품,가격비교 비매칭 일반상품,리빙굿,비엘코리아,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8252322/82523228057.jpg
105,105,3,26,초파리,4290,17200,5371979090,제충국에어졸/초파리/모기/천연 성분 살충제/킬파프,6110,0,옥션,일반상품,가격비교 비매칭 일반상품,,디비케이,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_5371979/5371979090.4.jpg
106,106,3,27,초파리,4290,17200,82455657402,모기방역 초파리 날파리 모기 트랩 머레이 꼬마데빌,25900,0,구루미나라,일반상품,가격비교 비매칭 일반상품,머레이,머레이,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245565/82455657402.jpg
107,107,3,28,초파리,4290,17200,19025114776,유한양행 해피홈 제로 좀벌레아웃 진드기 초파리 퇴치 스프레이 집안에서 서식하는 벌레 퇴치,3300,0,티몬,일반상품,가격비교 비매칭 일반상품,유한양행,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1902511/19025114776.jpg
108,108,3,29,초파리,4290,17200,82060175124,초파리 약 초파리제로 스프레이 진드기 진드기제로,7880,0,미소라이프,일반상품,가격비교 비매칭 일반상품,유한양행,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8206017/82060175124.1.jpg
109,109,3,30,초파리,4290,17200,18465709917,킬파프 초파리트랩 2개/무독성/초파리/과일파리,11700,0,11번가,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1846570/18465709917.1.jpg
110,110,3,31,초파리,4290,17200,82577848481,[유한양행] 해피홈 초파리제로 스프레이 290ml,5900,0,SYMPHONY,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8257784/82577848481.jpg
111,111,3,32,초파리,4290,17200,23820516124,해피홈 초파리 제로 스프레이 290ml,4410,0,인터파크,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2382051/23820516124.jpg
112,112,3,33,초파리,4290,17200,24230498180,"날파리퇴치제 - 쓰레기통, 음식물쓰레기 등에 뿌리기만 하면 끝!",13900,0,에어파,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2423049/24230498180.jpg
113,113,3,34,초파리,4290,17200,18465621059,킬파프 초파리트랩 2개/무독성/초파리/과일파리,9260,0,인터파크,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1846562/18465621059.1.jpg
114,114,3,35,초파리,4290,17200,22974873848,해피홈 초파리제로,7600,0,쿠팡,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2297487/22974873848.4.jpg
115,115,3,36,초파리,4290,17200,24024115525,f해피홈 초파리제로(290ml) x1박스(12개) 초파리제거,133120,0,신나라마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2402411/24024115525.jpg
116,116,3,37,초파리,4290,17200,80571843610,홈가드 에프킬라 에어졸 모기 파리 유충 거미 개미 날파리 초파리 해충 살충제 스프레이 퇴치제거제 살충약 해충약,2800,0,비엔제이툴,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8057184/80571843610.jpg
117,117,3,38,초파리,4290,17200,23993363405,리빙굿 리빙굿 초파리트랩,1710,0,제로투세븐닷컴,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2399336/23993363405.jpg
118,118,3,39,초파리,4290,17200,80448950594,페스트세븐 초파리 트랩 퇴치 없애는법 없애는방법 박멸,12400,0,페스트코,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8044895/80448950594.1.jpg
119,119,3,40,초파리,4290,17200,14654425119,진드기싹 좀벌레싹 초파리싹 옷장서랍장시트타입 분사,3290,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1465442/14654425119.jpg
120,120,4,1,초파리,4290,17200,19132485911,"DBK 킬파프 에프 에어졸 모기살충제 420mlx2 /모기향,초파리,과일파리,파리,바퀴",7900,0,11번가,일반상품,가격비교 비매칭 일반상품,킬파프,디비케이,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1913248/19132485911.24.jpg
121,121,4,2,초파리,4290,17200,24123416801,일양약품 초파리 스프레이 300ml,5500,0,쿠팡,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2412341/24123416801.jpg
122,122,4,3,초파리,4290,17200,17698705296,날파리 퇴치제 살충제 파리약 날파리퇴치 용품,4980,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1769870/17698705296.jpg
123,123,4,4,초파리,4290,17200,82472692966,홈키파 에어졸 무향 오렌지향 네츄럴 허브향 초파리싹 스프레이 모음전,4480,0,미미하우스코리아,일반상품,가격비교 비매칭 일반상품,홈키파,태양,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8247269/82472692966.jpg
124,124,4,5,초파리,4290,17200,14439784319,코바에가 호이호이 2개입 초파리 및 여름벌레 퇴치,20000,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1443978/14439784319.jpg
125,125,4,6,초파리,4290,17200,82338155849,화랑곡나비트랩 뿌리파리 나방파리퇴치 날파리트랩 포충등 전기모기향,14000,0,춘추전국구,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8233815/82338155849.1.jpg
126,126,4,7,초파리,4290,17200,21378753890,[행필품] 해피홈 진드기+초파리 스프레이 2입 + 진드기 / 바퀴약 개미약,10600,0,11번가,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2137875/21378753890.4.jpg
127,127,4,8,초파리,4290,17200,23883870215,해피홈 해피홈 초파리제로 스프레이 290ml x2개,12650,0,G9,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2388387/23883870215.jpg
128,128,4,9,초파리,4290,17200,8642943400,싸이퍼킬유제 노래기 노래기약 노래기퇴치 모기 파리 살충제 날파리퇴치법,19400,0,제이큐,일반상품,가격비교 비매칭 일반상품,,국보싸이언스,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8642943/8642943400.3.jpg
129,129,4,10,초파리,4290,17200,24101384657,킬파프 플라이케쳐 초파리트랩 15ml 초파리퇴치 ed01,5250,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2410138/24101384657.jpg
130,130,4,11,초파리,4290,17200,14451992403,영국 초파리 해충퇴치 날파리 무독성 페르몬 트랩 1개,1970,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1445199/14451992403.3.jpg
131,131,4,12,초파리,4290,17200,24230498213,초파리스프레이 - 어디에든 간편하게 뿌리기만 하면 끝!,13900,0,에어파,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2423049/24230498213.jpg
132,132,4,13,초파리,4290,17200,24197592433,해피홈 초파리제로 스프레이290ml x2개,14140,0,GSSHOP,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2419759/24197592433.jpg
133,133,4,14,초파리,4290,17200,24131834437,리빙굿 초파리트랩 과일 날파리 유인제 해충퇴치,1500,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2413183/24131834437.jpg
134,134,4,15,초파리,4290,17200,23811771277,해피홈 해피홈 초파리제로 스프레이 290ml x2개,13760,0,G마켓,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2381177/23811771277.jpg
135,135,4,16,초파리,4290,17200,82612081825,해피홈 초파리 제로 스프레이 290ml,4340,0,TNS아기맘,일반상품,가격비교 비매칭 일반상품,해피홈,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8261208/82612081825.jpg
136,136,4,17,초파리,4290,17200,80448725448,날파리없애는법 초파리트랩 날파리퇴치 가정용해충퇴치기,10800,0,내홈,일반상품,가격비교 비매칭 일반상품,,디비케이,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8044872/80448725448.jpg
137,137,4,18,초파리,4290,17200,19031382735,쏠라버그킬러 (모기퇴치 해충 날파리 초파리 가정용),25000,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1903138/19031382735.jpg
138,138,4,19,초파리,4290,17200,82555303968,초파리 날파리 하루살이 퇴치 차단 제거기 트랩,3990,0,QueenZ,일반상품,가격비교 비매칭 일반상품,일양약품,일양약품,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8255530/82555303968.jpg
139,139,4,20,초파리,4290,17200,82515185988,집벌레퇴치 쓰레기통 침대 카페트 이불 초파리퇴치 진드기퇴치 스프레이,5300,0,어반골프 앤 라이프,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8251518/82515185988.jpg
140,140,4,21,초파리,4290,17200,21061716242,킬파프 초파리트랩 /과일파리 유인제/초파리약/살충제,5880,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2106171/21061716242.1.jpg
141,141,4,22,초파리,4290,17200,82042716618,비둘기 조류퇴치제 벌 기피제 퇴치약 쥐 퇴치법 개미없애는법 고양이퇴치법 모기 날파리퇴치법,13900,0,룸테크,일반상품,가격비교 비매칭 일반상품,노브랜드,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8204271/82042716618.1.jpg
142,142,4,23,초파리,4290,17200,24131829327,리빙굿 초파리트랩 과일 날파리 유인제 해충퇴치,1590,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2413182/24131829327.jpg
143,143,4,24,초파리,4290,17200,11358974244,초파리트랩 발효효소성분함유,4900,0,새집몰,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1135897/11358974244.2.jpg
144,144,4,25,초파리,4290,17200,82498189169,날파리퇴치제 벌레 없애기 홈키파 초파리싹 제거 기피제 주방 화장실 식당,10650,0,유투데이,일반상품,가격비교 비매칭 일반상품,,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8249818/82498189169.2.jpg
145,145,4,26,초파리,4290,17200,8743825652,엘앤엠 모기감옥행 급행열차(천연 모기/초파리퇴치제),4900,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8743825/8743825652.jpg
146,146,4,27,초파리,4290,17200,24172813452,[유한양행]해피홈 초파리제거 스프레이 2개,13860,0,GSSHOP,일반상품,가격비교 비매칭 일반상품,유한양행,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2417281/24172813452.jpg
147,147,4,28,초파리,4290,17200,82626626954,유한양행 초파리 싹 제거 스프레이 끈끈이 트랩 없이 화장실 하수구 쓰레기통 날파리 퇴치,7490,0,해로,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262662/82626626954.jpg
148,148,4,29,초파리,4290,17200,11353626105,일양약품 스마트 초파리 유인제 트랩,4560,0,GSSHOP,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1135362/11353626105.jpg
149,149,4,30,초파리,4290,17200,82405105348,싸이퍼킬 유제 소독약(잔류성 살충제 노린재 초파리 돈벌레 연막 셀프방역 베드버그약),22500,0,에어퓨,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8240510/82405105348.jpg
150,150,4,31,초파리,4290,17200,82520317863,리빙굿 날파리 초파리트랩,2000,0,에이스쇼핑,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8252031/82520317863.jpg
151,151,4,32,초파리,4290,17200,82036927564,초파리트랩 날파리트랩,6900,0,벌레특공대,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8203692/82036927564.jpg
152,152,4,33,초파리,4290,17200,17698912852,먼지다듬이 좀벌레 지네 날파리 집안 벌레퇴치제 용품,9900,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1769891/17698912852.jpg
153,153,4,34,초파리,4290,17200,24300347563,무료배송 유한양행 해피홈 제로 초파리 스프레이 290ml x 2개,10910,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2430034/24300347563.jpg
154,154,4,35,초파리,4290,17200,24171854417,해피홈 초파리제로 스프레이 290ml x 2개,12070,0,CJmall,일반상품,가격비교 비매칭 일반상품,유한양행,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2417185/24171854417.jpg
155,155,4,36,초파리,4290,17200,18698772828,킬파프 초파리트랩 15ml/1개,4700,0,인터파크,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1869877/18698772828.jpg
156,156,4,37,초파리,4290,17200,9396485925,굿페스 더존맥스 파리 모기 날파리 지네 바퀴벌레약,18000,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_9396485/9396485925.1.jpg
