,rank,page,each_page_rank,keword,PC_search,Mobile_search,productId,title,lowPrice,highPrice,mallName,productGroup,productType,brand,maker,category1,category2,category3,category4,image
157,157,4,38,초파리,4290,17200,82482270585,모기 유충 퇴치제 에프킬라 방역 뿌리는 모기약 파리 살충제 초파리 해충 기피제 화장실벌레,3500,0,The Styliahn,일반상품,가격비교 비매칭 일반상품,에프킬라,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8248227/82482270585.jpg
158,158,4,39,초파리,4290,17200,24195870671,킬파프 초파리트랩15ml(2개)/초파리박멸/과일파리,10970,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2419587/24195870671.jpg
159,159,4,40,초파리,4290,17200,11653984732,킬파프 초파리트랩 2개 무독성 과일파리 날벌레 날파리 유인액 제거 퇴치,12500,0,가나월드팜,일반상품,가격비교 비매칭 일반상품,킬파프,디비케이,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1165398/11653984732.jpg
160,160,5,1,초파리,4290,17200,82098626431,가정용 해충 벌레퇴치기 모기트랩 휴대용 캠핑 날파리 모기잡는기계,12800,0,왓슈.,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8209862/82098626431.3.jpg
161,161,5,2,초파리,4290,17200,82620935069,초파리 트랩 파리 벌레 잡는 컵 끈끈이컵 모음전,1500,0,블루스파이더,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262093/82620935069.jpg
162,162,5,3,초파리,4290,17200,24197902811,해피홈 초파리제로 스프레이290ml,8280,0,GSSHOP,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2419790/24197902811.jpg
163,163,5,4,초파리,4290,17200,82580923968,초파리 트랩 퇴치 싱크대 주방 과일 야채 음식물 쓰레기 통 날파리 제거 초파리 퇴치법,3820,0,원쇼핑,일반상품,가격비교 비매칭 일반상품,비엘코리아,비엘코리아,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258092/82580923968.jpg
164,164,5,5,초파리,4290,17200,82660747953,날파리 퇴치법 초파리 싹 트랩 박멸 화장실 나방 끈끈이 하수구 주방 배수구 제거제,2490,0,아빠랑놀자,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8266074/82660747953.jpg
165,165,5,6,초파리,4290,17200,82089877279,하루살이퇴치 화장실날파리 초파리 날벌레 해충 모기퇴치기 낚시 캠핑 휴대용,39900,0,착한장터,일반상품,가격비교 비매칭 일반상품,오르다,ORDA,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8208987/82089877279.jpg
166,166,5,7,초파리,4290,17200,18700386321,킬파프 초파리트랩 15ml/2개,13000,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1870038/18700386321.jpg
167,167,5,8,초파리,4290,17200,23122350971,리빙굿 초파리 트랩 해충 날파리 퇴치 살충제,1960,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2312235/23122350971.jpg
168,168,5,9,초파리,4290,17200,82451937323,아로마 퍼퓸280ml 자동분사기별매 파리 모기 거미 날파리 하루살이 비행해충 모든해충제거,8000,0,조은약품,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245193/82451937323.jpg
169,169,5,10,초파리,4290,17200,19423191019,킬파프 DBK 플라이케쳐 초파리트랩 15mlx3 살충제,17900,0,쿠팡,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1942319/19423191019.12.jpg
170,170,5,11,초파리,4290,17200,82606988916,홈키파 정원의비밀 500ml 날파리살충제 뿌리는모기약 모기잡는법 스프레이 천연모기퇴치제,8000,0,위클리,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8260698/82606988916.jpg
171,171,5,12,초파리,4290,17200,23583633691,해피홈 해피홈 초파리약 290mlX2개/ 초파리제로 바퀴벌레약,12570,0,G마켓,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2358363/23583633691.jpg
172,172,5,13,초파리,4290,17200,82455138419,퓨리어 이카리딘 모기기피제 아기모기퇴치제 빈대 옴진드기 먼지다듬이 초파리퇴치법 벌레퇴치,8000,0,로터스블랑,일반상품,가격비교 비매칭 일반상품,퓨리어,지투지,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245513/82455138419.1.jpg
173,173,5,14,초파리,4290,17200,82628998536,날파리 트랩 초파리 퇴치법 모기학살 무드등 LED 다용도 조명 자취방 꾸미기,28600,0,모인마켓,일반상품,가격비교 비매칭 일반상품,,포커스,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262899/82628998536.jpg
174,174,5,15,초파리,4290,17200,22778994037,킬파프 초파리트랩 1개 무독성 초파리퇴치 과일파리,5400,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2277899/22778994037.jpg
175,175,5,16,초파리,4290,17200,23779984778,나방파리 초파리 퇴치 페스트세븐 초파리트랩,9950,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2377998/23779984778.jpg
176,176,5,17,초파리,4290,17200,17786999237,코바에가 호이호이 2개입 초파리 및 여름벌레 퇴치,20440,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1778699/17786999237.jpg
177,177,5,18,초파리,4290,17200,11893428079,벌레퇴치 영국방역회사인정 초파리 페로몬 삼각트랩(1개입),1980,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1189342/11893428079.1.jpg
178,178,5,19,초파리,4290,17200,82378028044,비오델타유제 1L 방역제 훈증소독용(날파리 권연벌레물림 노린재 집거미 먼지다듬이),28900,0,에어퓨,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8237802/82378028044.jpg
179,179,5,20,초파리,4290,17200,82629094003,초파리 싹 잡는 해피홈 초파리제로 스프레이 290ml,6500,0,링크스미스,일반상품,가격비교 비매칭 일반상품,해피홈,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262909/82629094003.jpg
180,180,5,21,초파리,4290,17200,82586232483,초파리퇴치법 날파리 해충 벌레 퇴치법 잡는법 초파리제로 무향 스프레이,5900,0,더피망,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258623/82586232483.jpg
181,181,5,22,초파리,4290,17200,82537977271,날파리살충제 초파리 천연벌레퇴치 벌레 약 제거제 퇴치제 살충제,7400,0,비전2020,일반상품,가격비교 비매칭 일반상품,헨켈,헨켈,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8253797/82537977271.jpg
182,182,5,23,초파리,4290,17200,22583506850,킬파프 초파리트랩 15ml/1개/초파리박멸/과일파리,5690,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2258350/22583506850.1.jpg
183,183,5,24,초파리,4290,17200,18466055807,킬파프 킬파프 초파리트랩 1개/무독성/초파리/과일파리,5200,0,옥션,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1846605/18466055807.1.jpg
184,184,5,25,초파리,4290,17200,82577843932,[유한양행] 해피홈 진드기+초파리 스프레이 2입 기획,6900,0,SYMPHONY,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8257784/82577843932.jpg
185,185,5,26,초파리,4290,17200,23577137499,스마트 초파리트랩(유인제+용기)- 5개/초파리스프레이,21900,0,11번가,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2357713/23577137499.jpg
186,186,5,27,초파리,4290,17200,82536475512,엠디디지탈 MD 초파리트랩LED MK1 화이트,12900,0,우체국택배,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8253647/82536475512.jpg
187,187,5,28,초파리,4290,17200,20385534124,코바에가 호이호이 2개입 / 초파리 및 여름벌레 퇴치,9130,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2038553/20385534124.jpg
188,188,5,29,초파리,4290,17200,82177811709,벅스올킬 500ml 거미 빈대 벼룩 날파리 해충약 간편 분무 스프레이 벌레 퇴치,7900,0,벌레제로,일반상품,가격비교 비매칭 일반상품,,케이팜,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8217781/82177811709.jpg
189,189,5,30,초파리,4290,17200,82586925240,무독성 천연 피톤치드 모기 날파리 초파리 진드기 퇴치제 퇴치법 380ml 500ml,18200,0,Becanz,일반상품,가격비교 비매칭 일반상품,닥터피톤,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258692/82586925240.jpg
190,190,5,31,초파리,4290,17200,23629331029,한국dbk 단일 상품 [한국DBK] 킬파프 초파리 트랩 15ml x2개,14700,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2362933/23629331029.jpg
191,191,5,32,초파리,4290,17200,82599934543,어라운드 천연모기기피제 만들기 퇴치제 몸에뿌리는 날파리 임산부 초파리 계피 낚시,7700,0,약사레시피,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8259993/82599934543.jpg
192,192,5,33,초파리,4290,17200,4144149536,뉴파워킬/날파리/파리약/바퀴벌레약/살충제,19610,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_4144149/4144149536.2.jpg
193,193,5,34,초파리,4290,17200,82157735639,파리 모기 진드기 바퀴 방역 살충제 클린에스1리터 5배강력 유제 초파리 분무 연막 연무,35000,0,해충제로,일반상품,가격비교 비매칭 일반상품,크린에스,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8215773/82157735639.2.jpg
194,194,5,35,초파리,4290,17200,82640370572,비오델타 1리터 유제 강력 대용량 살충제 모기 파리 날파리 나방 지네 각종 해충 유충 벌레약,29000,0,벅스퇴치,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8264037/82640370572.jpg
195,195,5,36,초파리,4290,17200,22937967007,일양약품 스마트 초파리 유인제 트랩,4560,0,롯데ON,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2293796/22937967007.1.jpg
196,196,5,37,초파리,4290,17200,22718965738,킬파프 초파리트랩 2개 무독성 초파리퇴치 과일파리,11570,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2271896/22718965738.jpg
197,197,5,38,초파리,4290,17200,22865097549,일양약품 스마트홈 초파리트랩 3개(유인제+용기),14800,0,쿠팡,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2286509/22865097549.jpg
198,198,5,39,초파리,4290,17200,21997800976,한국dbk [한국DBK] 킬파프 초파리 트랩 15ml x2개 건강식품,14700,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2199780/21997800976.jpg
199,199,5,40,초파리,4290,17200,18700384502,킬파프 초파리트랩 15ml/2개,13000,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1870038/18700384502.jpg
200,200,6,1,초파리,4290,17200,14437872986,코바에가 호이호이 2개입 초파리 및 여름벌레 퇴치,20200,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1443787/14437872986.jpg
201,201,6,2,초파리,4290,17200,82511546983,날파리 초파리 퇴치법 초파리싹 제거 퇴치제 약,9360,0,내손안에 포켓샵,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8251154/82511546983.jpg
202,202,6,3,초파리,4290,17200,82581706064,[1+1행사]삼공 노발루론 정제 200g / 모기퇴치제 모기약 파리 날파리 나방 유충,34900,0,버그스트라이커-ch컴퍼니,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258170/82581706064.jpg
203,203,6,4,초파리,4290,17200,11975353856,초파리 퇴치제/날파리 파리약 집파리 음식물,9900,0,미소팜,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1197535/11975353856.jpg
204,204,6,5,초파리,4290,17200,14711874923,일양약품 스마트 초파리 유인제 트랩,4655,0,이마트몰,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1471187/14711874923.jpg
205,205,6,6,초파리,4290,17200,9925106980,일양약품 초파리 퇴치제-2개/음식물쓰레기 날파리 집파리,11500,0,옥션,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_9925106/9925106980.1.jpg
206,206,6,7,초파리,4290,17200,19423234486,킬파프 DBK 플라이케쳐 초파리트랩 15mlx4 살충제,21900,0,쿠팡,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1942323/19423234486.jpg
207,207,6,8,초파리,4290,17200,20612326661,[다이소몰]DBK 킬파프플라이케쳐 초파리트랩 15mlx4,22900,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2061232/20612326661.1.jpg
208,208,6,9,초파리,4290,17200,82160181560,파리 모기 해충 잡스올킬스마트유제1리터 진드기 거미 빈대 지네 벼룩 날파리 방역 살충제,29000,0,해충제로,일반상품,가격비교 비매칭 일반상품,,팜클,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8216018/82160181560.jpg
209,209,6,10,초파리,4290,17200,17607331857,먼지다듬이 좀벌레 지네 거미 옴진드기 각종 날파리 벌레 퇴치제 용품,8820,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1760733/17607331857.jpg
210,210,6,11,초파리,4290,17200,10200402433,스마트 초파리트랩 날파리 초파리퇴치,3350,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1020040/10200402433.jpg
211,211,6,12,초파리,4290,17200,17698729253,날파리 퇴치제 살충제 파리약 날파리퇴치 용품,4980,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1769872/17698729253.jpg
212,212,6,13,초파리,4290,17200,18466036400,킬파프 킬파프 초파리트랩 2개/무독성/초파리/과일파리,13000,0,옥션,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1846603/18466036400.1.jpg
213,213,6,14,초파리,4290,17200,18465678520,킬파프 초파리트랩 1개/무독성/초파리/과일파리,4680,0,11번가,일반상품,가격비교 비매칭 일반상품,킬파프,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1846567/18465678520.1.jpg
214,214,6,15,초파리,4290,17200,23195086311,무로 벅스제로 1개 : 50ml 바퀴벌레/좀벌레/날모기/초파리,9900,0,WBSKIN,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2319508/23195086311.jpg
215,215,6,16,초파리,4290,17200,24116652254,아스 코바에가 호이호이 고체형 초파리 살충제,16000,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2411665/24116652254.jpg
216,216,6,17,초파리,4290,17200,82535521793,유한양행 날벌레 날파리 초파리 제거 스프레이 290ml 무향 허니랩스,8400,0,허니랩스,일반상품,가격비교 비매칭 일반상품,,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8253552/82535521793.jpg
217,217,6,18,초파리,4290,17200,23244548812,리빙굿 초파리트랩 과일파리 유인제 해충퇴치,1580,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2324454/23244548812.jpg
218,218,6,19,초파리,4290,17200,24012802380,해충퇴치제 아로마퍼퓸280ml 10개 나방 날파리 모기,78210,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2401280/24012802380.jpg
219,219,6,20,초파리,4290,17200,82515442057,해피홈 초파리 제로 스프레이290ml,4800,0,만물의신,일반상품,가격비교 비매칭 일반상품,유한양행,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8251544/82515442057.jpg
220,220,6,21,초파리,4290,17200,23213472484,리빙굿 초파리 트랩,2000,0,쿠팡,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2321347/23213472484.jpg
221,221,6,22,초파리,4290,17200,82644585666,초파리 트랩 날파리 퇴치법 하수구 집안 과일,1700,0,서브무역,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8264458/82644585666.jpg
222,222,6,23,초파리,4290,17200,82055874327,보령제약 모기 날파리 퇴치제 로하스키퍼 네츄럴오렌지,4450,0,방역마트,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8205587/82055874327.jpg
223,223,6,24,초파리,4290,17200,81632332012,초파리 초파리트랩 초파리 퇴치 초파리 끈끈이 트랩 (1개입),1980,0,bokinibio,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8163233/81632332012.2.jpg
224,224,6,25,초파리,4290,17200,82451935060,아로마 퍼퓸280ml 10+1 분사기별매 파리 모기 날파리 하루살이 비행해충 모든해충제거,80000,0,조은약품,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245193/82451935060.jpg
225,225,6,26,초파리,4290,17200,23748965389,에프킬라 무향 500ml 내추럴 플래시 연막소독 뿌리는 날파리 살충제 모기향 벌레기피제,5600,0,리빙스마트,일반상품,가격비교 비매칭 일반상품,,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2374896/23748965389.jpg
226,226,6,27,초파리,4290,17200,17786800233,코바에가 호이호이 2개입 초파리 및 여름벌레 퇴치,20920,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1778680/17786800233.jpg
227,227,6,28,초파리,4290,17200,80497885171,홈키파 수성에어졸 무향 초파리 모기 퇴치 스프레이 에프킬라,6600,0,더가까움,일반상품,가격비교 비매칭 일반상품,홈키파,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8049788/80497885171.jpg
228,228,6,29,초파리,4290,17200,11374242550,일양약품 스마트 초파리 유인제 트랩,4423,0,SSG닷컴,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1137424/11374242550.jpg
229,229,6,30,초파리,4290,17200,11374232980,일양약품 스마트 초파리 유인제 트랩,4655,0,신세계몰,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1137423/11374232980.jpg
230,230,6,31,초파리,4290,17200,23583399869,해피홈 해피홈 초파리약 290mlX2개/ 초파리제로 바퀴벌레약,12580,0,옥션,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2358339/23583399869.jpg
231,231,6,32,초파리,4290,17200,82564463736,유한양행 해피홈 초파리제로 스프레이 290ml 초파리약,4900,0,다르마,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8256446/82564463736.jpg
232,232,6,33,초파리,4290,17200,22718811801,킬파프 초파리트랩 3개 무독성 초파리퇴치 과일파리,16260,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2271881/22718811801.jpg
233,233,6,34,초파리,4290,17200,82520361887,초파리 날파리트랩 1개,2000,0,Ace리빙,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8252036/82520361887.jpg
234,234,6,35,초파리,4290,17200,82525546074,날파리퇴치법 초파리크랩 끈끈이 까페 음식점 실내용 포충기 아파트 베란다 뿌리파리,55000,0,꿈과나무,일반상품,가격비교 비매칭 일반상품,스카이원,이레그린,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8252554/82525546074.jpg
235,235,6,36,초파리,4290,17200,19320018975,유한양행 초파리 약 초파리제로 스프레이 진드기 진드기제로,11460,0,옥션,일반상품,가격비교 비매칭 일반상품,유한양행,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_1932001/19320018975.1.jpg
236,236,6,37,초파리,4290,17200,82659328143,화분날파리 나무날파리 제거 싹스리충 500ml 초파리 사람 동물에게 무해,15800,0,May20,일반상품,가격비교 비매칭 일반상품,,오공,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8265932/82659328143.jpg
